Time V mNa hNa jNa Nai Ki Cai CaNSR xKs LTRPNCa HTRPNCa C0Kv43 C1Kv43 C2Kv43 C3Kv43 OKv43 CI0Kv43 CI1Kv43 CI2Kv43 CI3Kv43 OIKv43 C0Kv14 C1Kv14 C2Kv14 C3Kv14 OKv14 CI0Kv14 CI1Kv14 CI2Kv14 CI3Kv14 OIKv14 CaToT C1Herg C2Herg C3Herg OHerg IHerg
1.895 -92.807612 0.00041513799 0.99738444 0.99797847 10.221233 132.13288 0.00016027092 0.91774909 0.00020513199 0.14028992 0.98492843 0.95639497 0.022787305 0.00020360099 8.085063e-07 1.2039781e-09 0.015192271 0.004642614 0.00071847142 5.8528419e-05 -0.00068310344 0.69413687 0.085491175 0.0039485273 8.1065984e-05 6.2815308e-07 0.19834791 0.010897204 0.0043370714 0.0016817814 0.00094894873 7.405251 0.99955715 0.0003696111 6.498267e-05 7.2157534e-06 1.0421523e-06 
1.896 -92.808451 0.00041507806 0.99738365 0.99797848 10.221242 132.13288 0.00016010924 0.91779868 0.00020474537 0.14018748 0.98491141 0.95639573 0.02278669 0.00020358987 8.0844177e-07 1.2038503e-09 0.015192001 0.0046425929 0.00071860166 5.8547471e-05 -0.00068310305 0.69462057 0.085544118 0.0039506662 8.1103567e-05 6.283843e-07 0.19785431 0.01086925 0.0043256564 0.0016780245 0.00094685438 7.4050613 0.99955716 0.00036959182 6.4989512e-05 7.2154942e-06 1.0421453e-06 
1.897 -92.809795 0.00041498488 0.99738371 0.99797853 10.221252 132.13289 0.00015994211 0.91784875 0.00020436386 0.14008408 0.9848944 0.95639787 0.02278473 0.00020355441 8.082311e-07 1.2034318e-09 0.015192201 0.0046422935 0.00071855647 5.8547513e-05 -0.00068310318 0.69510642 0.085593644 0.0039524772 8.1130927e-05 6.2850752e-07 0.1973641 0.010841001 0.0043139208 0.0016736551 0.00094420918 7.4048719 0.9995572 0.0003695577 6.4989852e-05 7.2153205e-06 1.0420674e-06 
1.898 -92.810358 0.00041494942 0.9973839 0.99797861 10.221262 132.13289 0.00015977278 0.91789933 0.00020398747 0.13997975 0.9848774 0.95639868 0.022784082 0.00020354267 8.0816076e-07 1.2032918e-09 0.015192234 0.004642164 0.00071850881 5.85423e-05 -0.00068310336 0.69558461 0.085648653 0.0039548382 8.1175664e-05 6.2881082e-07 0.19687414 0.01081355 0.0043028242 0.0016693377 0.00094141853 7.4046828 0.99955721 0.00036954582 6.4988551e-05 7.2151106e-06 1.0420141e-06 
1.899 -92.812861 0.00041477237 0.99738474 0.99797876 10.221271 132.1329 0.00015960678 0.91795048 0.0002036159 0.13987441 0.9848604 0.95640295 0.022780054 0.00020346983 8.0772655e-07 1.2024288e-09 0.01519285 0.0046415606 0.00071834476 5.8525426e-05 -0.00068310403 0.69607671 0.085689535 0.0039558158 8.1177005e-05 6.2866296e-07 0.19638986 0.01078447 0.0042902842 0.0016644293 0.00093827661 7.404494 0.99955728 0.00036947767 6.4982577e-05 7.2148999e-06 1.0418714e-06 
1.9 -92.81446 0.00041465746 0.9973858 0.99797898 10.221281 132.1329 0.00015946697 0.91800163 0.00020324909 0.13976868 0.98484342 0.95640646 0.022776807 0.00020341109 8.0737571e-07 1.2017313e-09 0.015193388 0.0046410348 0.00071815667 5.8502697e-05 -0.00068310477 0.69656105 0.085735944 0.0039573481 8.1195879e-05 6.2869675e-07 0.19590592 0.010756277 0.0042783928 0.0016594693 0.00093495585 7.4043056 0.99955734 0.00036942633 6.4974277e-05 7.2145721e-06 1.0417214e-06 
1.901 -92.81433 0.0004146653 0.99738644 0.9979792 10.22129 132.13291 0.00015933827 0.91805233 0.00020288717 0.13966334 0.98482645 0.95640681 0.02277667 0.00020340853 8.0735908e-07 1.2016977e-09 0.015193396 0.0046409261 0.00071805966 5.8487279e-05 -0.00068310514 0.69703024 0.085794646 0.0039601013 8.125321e-05 6.2913067e-07 0.19541994 0.0107297 0.0042678483 0.0016549812 0.00093184102 7.4041173 0.99955735 0.00036942755 6.4968398e-05 7.2141169e-06 1.041632e-06 
1.902 -92.814299 0.00041467085 0.99738655 0.99797939 10.2213 132.13291 0.00015920199 0.91810265 0.00020253025 0.13955836 0.9848095 0.95640637 0.022777308 0.00020342002 8.0742673e-07 1.2018314e-09 0.015193142 0.0046409779 0.00071806089 5.8484109e-05 -0.00068310522 0.69749822 0.085853043 0.0039628333 8.1309965e-05 6.2956062e-07 0.19493472 0.010703114 0.0042573245 0.0016508893 0.00092909472 7.4039293 0.99955734 0.0003694343 6.4966894e-05 7.2136422e-06 1.0415834e-06 
1.903 -92.813243 0.00041474284 0.99738643 0.99797954 10.221309 132.13291 0.00015906998 0.91815277 0.00020217824 0.1394536 0.98479256 0.95640512 0.022778717 0.00020344543 8.0757776e-07 1.2021314e-09 0.015192786 0.004641114 0.00071808841 5.8486108e-05 -0.00068310506 0.69795783 0.08591765 0.0039661862 8.1386319e-05 6.30195e-07 0.19444907 0.010677467 0.0042474951 0.0016469511 0.00092651216 7.4037415 0.99955732 0.00036946057 6.4967232e-05 7.2132003e-06 1.0415504e-06 
1.904 -92.815531 0.00041458378 0.9973867 0.9979797 10.221319 132.13292 0.00015894553 0.91820239 0.00020183098 0.13934928 0.98477564 0.95640861 0.022775476 0.00020338684 8.0722936e-07 1.2014392e-09 0.015193117 0.0046406651 0.00071802701 5.8482332e-05 -0.00068310538 0.69844103 0.085959329 0.0039672883 8.1392029e-05 6.3009666e-07 0.1939709 0.010648972 0.0042353333 0.0016425041 0.0009237944 7.403554 0.99955738 0.000369401 6.4965683e-05 7.2128603e-06 1.0414331e-06 
1.905 -92.817146 0.00041446939 0.99738748 0.99797992 10.221328 132.13292 0.00015880209 0.91825182 0.00020148813 0.13924518 0.98475873 0.9564118 0.022772539 0.00020333371 8.0691246e-07 1.2008095e-09 0.015193557 0.0046401871 0.00071787492 5.8466127e-05 -0.00068310595 0.69891819 0.086005074 0.0039688004 8.1410712e-05 6.3013181e-07 0.19349373 0.010621192 0.004223644 0.0016377867 0.00092072176 7.4033667 0.99955743 0.00036935358 6.495979e-05 7.2124726e-06 1.0412847e-06 
1.906 -92.815523 0.00041457998 0.99738777 0.99798013 10.221338 132.13293 0.0001586573 0.91830132 0.00020114989 0.13914096 0.98474184 0.95641008 0.02277444 0.000203368 8.0711522e-07 1.2012118e-09 0.015193234 0.004640345 0.00071783586 5.8457031e-05 -0.00068310603 0.69936956 0.086072855 0.0039724929 8.1497986e-05 6.308794e-07 0.19301202 0.010596305 0.004214286 0.0016336897 0.00091785113 7.4031796 0.9995574 0.00036939145 6.4956498e-05 7.2119641e-06 1.0412342e-06 
1.907 -92.815769 0.0004145659 0.99738752 0.99798027 10.221347 132.13293 0.00015850553 0.91835096 0.00020081648 0.13903651 0.98472495 0.95640986 0.022774845 0.00020337528 8.0715862e-07 1.2012976e-09 0.015192926 0.0046404048 0.00071789242 5.8462122e-05 -0.00068310592 0.6998327 0.086128534 0.0039750014 8.154815e-05 6.312445e-07 0.19253394 0.010569842 0.0042037313 0.0016298454 0.00091540684 7.4029928 0.9995574 0.00036939183 6.4958208e-05 7.211527e-06 1.041203e-06 
1.908 -92.814507 0.0004146445 0.99738763 0.99798042 10.221356 132.13294 0.0001583491 0.918401 0.00020048748 0.13893152 0.98470807 0.95640955 0.022775327 0.00020338394 8.0721008e-07 1.2014004e-09 0.015192808 0.0046403715 0.00071785875 5.8459576e-05 -0.00068310588 0.70028516 0.086192526 0.003978338 8.1624414e-05 6.3187976e-07 0.19205564 0.010544714 0.0041940726 0.001625727 0.00091274201 7.4028063 0.99955738 0.00036941071 6.4956959e-05 7.2111355e-06 1.0411347e-06 
1.909 -92.813398 0.00041473298 0.9973868 0.99798045 10.221366 132.13294 0.00015819083 0.91845149 0.00020016335 0.13882601 0.9846912 0.95640638 0.022778586 0.00020344281 8.0756067e-07 1.2020963e-09 0.015192011 0.0046408435 0.00071801831 5.8475299e-05 -0.00068310535 0.70073435 0.08625821 0.0039818495 8.170626e-05 6.3257561e-07 0.19157714 0.010519587 0.0041846358 0.0016224322 0.00091063597 7.40262 0.99955733 0.00036945583 6.4963079e-05 7.2107749e-06 1.0411918e-06 
1.91 -92.812968 0.00041476538 0.99738644 0.99798047 10.221375 132.13295 0.0001580458 0.91850236 0.00019984373 0.13872 0.98467433 0.95640599 0.022779097 0.00020345203 8.0761628e-07 1.2022073e-09 0.015191794 0.0046408779 0.00071806156 5.8483614e-05 -0.00068310509 0.70118852 0.086317849 0.0039847746 8.1769769e-05 6.3308094e-07 0.19110213 0.010493939 0.0041746203 0.0016186227 0.00090832007 7.402434 0.99955731 0.00036946768 6.4966152e-05 7.210564e-06 1.0411734e-06 
1.911 -92.816536 0.00041451544 0.99738685 0.99798054 10.221384 132.13295 0.00015793017 0.91855282 0.00019952825 0.13861454 0.98465748 0.95641111 0.022774204 0.00020336359 8.0709031e-07 1.2011624e-09 0.015192419 0.004640227 0.00071796043 5.8477324e-05 -0.0006831056 0.7016721 0.086349405 0.0039849403 8.1746642e-05 6.3268663e-07 0.19063594 0.010464927 0.0041617926 0.0016140835 0.00090561452 7.4022482 0.99955741 0.0003693768 6.4964272e-05 7.2104452e-06 1.0410491e-06 
1.912 -92.818245 0.00041439161 0.99738804 0.99798073 10.221394 132.13296 0.00015781411 0.91860269 0.00019921655 0.13851001 0.98464066 0.95641508 0.02277048 0.00020329626 8.0668841e-07 1.200364e-09 0.01519312 0.0046396072 0.00071772834 5.8451699e-05 -0.00068310642 0.70214097 0.086392891 0.003986291 8.1760843e-05 6.3267749e-07 0.19016928 0.010437632 0.0041502321 0.0016091577 0.00090234041 7.4020627 0.99955747 0.00036932136 6.4955178e-05 7.2102062e-06 1.0408833e-06 
1.913 -92.818477 0.00041437808 0.9973886 0.99798092 10.221403 132.13296 0.00015768663 0.91865211 0.00019890908 0.13840623 0.98462385 0.9564152 0.022770552 0.00020329748 8.0669415e-07 1.2003743e-09 0.015193073 0.0046395572 0.00071765047 5.843736e-05 -0.0006831068 0.70259592 0.086447581 0.0039887548 8.1810106e-05 6.3303356e-07 0.18970062 0.010411703 0.0041398642 0.0016049178 0.00089938208 7.4018773 0.99955748 0.00036932025 6.4950113e-05 7.2098094e-06 1.040817e-06 
1.914 -92.819707 0.00041429093 0.99738926 0.99798114 10.221412 132.13297 0.00015753179 0.91870183 0.0001986056 0.13830223 0.98460705 0.95641768 0.022768305 0.00020325684 8.0645166e-07 1.1998925e-09 0.015193365 0.0046391899 0.00071754127 5.8424084e-05 -0.00068310726 0.70305789 0.086494508 0.0039904625 8.1835698e-05 6.3314485e-07 0.18923522 0.010384968 0.0041287638 0.0016004516 0.00089644793 7.4016923 0.99955752 0.00036928404 6.4944769e-05 7.2094139e-06 1.0406955e-06 
1.915 -92.819972 0.00041427047 0.99738968 0.99798135 10.221421 132.13297 0.00015740124 0.91875159 0.00019830622 0.13819808 0.98459027 0.95641848 0.022767719 0.00020324622 8.0638763e-07 1.1997649e-09 0.015193374 0.004639052 0.000717477 5.8414543e-05 -0.00068310753 0.70351118 0.086547864 0.0039928127 8.1881564e-05 6.3346724e-07 0.18876941 0.010359149 0.0041183632 0.0015962476 0.00089363249 7.4015075 0.99955754 0.00036927428 6.4940963e-05 7.2089579e-06 1.0406074e-06 
1.916 -92.820148 0.0004142552 0.99738995 0.99798155 10.22143 132.13298 0.00015730746 0.91880045 0.00019801087 0.13809504 0.9845735 0.95641916 0.02276725 0.00020323769 8.0633637e-07 1.1996628e-09 0.015193335 0.0046389366 0.0007174363 5.8408645e-05 -0.0006831077 0.70396264 0.086601524 0.0039952014 8.1928721e-05 6.3380395e-07 0.18830469 0.010333448 0.0041080437 0.0015921434 0.00089093322 7.4013229 0.99955755 0.00036926643 6.493848e-05 7.2084975e-06 1.0405254e-06 
1.917 -92.821337 0.0004141775 0.99739024 0.99798175 10.221439 132.13298 0.0001571953 0.91884849 0.00019771951 0.13799322 0.98455676 0.95642085 0.022765789 0.00020321125 8.061788e-07 1.1993497e-09 0.015193432 0.0046386995 0.00071738432 5.8402948e-05 -0.00068310795 0.70441915 0.086649186 0.003997008 8.1957683e-05 6.3395257e-07 0.18784282 0.010307023 0.0040971717 0.0015879779 0.00088825664 7.4011385 0.99955758 0.00036923984 6.493616e-05 7.2080594e-06 1.0404268e-06 
1.918 -92.82349 0.000414025 0.99739106 0.99798201 10.221448 132.13299 0.00015707696 0.91889603 0.00019743177 0.13789213 0.98454004 0.95642461 0.022762306 0.0002031483 8.0580363e-07 1.1986045e-09 0.015193929 0.0046381571 0.00071722876 5.8386452e-05 -0.00068310858 0.70488289 0.086688909 0.0039980412 8.1962442e-05 6.3384964e-07 0.18738467 0.010279832 0.0040855598 0.0015833941 0.00088528693 7.4009543 0.99955764 0.00036918057 6.4929961e-05 7.2076122e-06 1.0402619e-06 
1.919 -92.825219 0.00041390108 0.99739215 0.99798233 10.221458 132.13299 0.00015694484 0.91894336 0.00019714758 0.13779138 0.98452334 0.95642836 0.022758866 0.00020308612 8.0543264e-07 1.1978676e-09 0.015194466 0.004637593 0.00071703479 5.8363473e-05 -0.00068310934 0.70534247 0.08673104 0.0039993205 8.1975017e-05 6.3382744e-07 0.18692758 0.010253095 0.004074242 0.0015786821 0.00088214082 7.4007703 0.99955771 0.00036912615 6.4921352e-05 7.2070776e-06 1.0400762e-06 
1.92 -92.824446 0.00041395598 0.99739255 0.99798261 10.221467 132.133 0.00015680365 0.91899075 0.00019686727 0.13769062 0.98450664 0.95642742 0.022760029 0.00020310703 8.0555552e-07 1.1981107e-09 0.015194206 0.0046376639 0.00071698543 5.8352449e-05 -0.00068310954 0.70578068 0.086791203 0.0040023842 8.2043698e-05 6.3438828e-07 0.18646693 0.010228541 0.0040647622 0.0015746758 0.0008793278 7.4005865 0.99955769 0.00036914724 6.4917105e-05 7.20642e-06 1.0399946e-06 
1.921 -92.823474 0.00041401725 0.99739265 0.99798286 10.221476 132.133 0.00015666011 0.91903832 0.00019659082 0.13758955 0.98448996 0.95642697 0.022760704 0.00020311917 8.0562737e-07 1.1982534e-09 0.01519396 0.0046376816 0.0007169776 5.8349779e-05 -0.00068310952 0.70621719 0.086851546 0.0040054741 8.2113285e-05 6.3496003e-07 0.18600716 0.010204187 0.0040553433 0.0015707828 0.00087675552 7.4004031 0.99955767 0.00036916387 6.4915557e-05 7.2058001e-06 1.039915e-06 
1.922 -92.821019 0.00041419142 0.99739171 0.99798297 10.221485 132.133 0.00015652587 0.91908588 0.00019631858 0.13748835 0.98447329 0.9564223 0.022765489 0.00020320553 8.0614113e-07 1.1992729e-09 0.015192914 0.0046383283 0.00071716285 5.8367432e-05 -0.00068310883 0.70663946 0.086923518 0.0040097176 8.2219184e-05 6.3591093e-07 0.18554483 0.010181137 0.0040471139 0.0015677717 0.0008747735 7.4002198 0.99955759 0.00036923844 6.492198e-05 7.2052224e-06 1.0399701e-06 
1.923 -92.81893 0.00041434143 0.99739061 0.99798299 10.221494 132.13301 0.00015641393 0.91913301 0.00019605039 0.13738743 0.98445662 0.95641885 0.022769027 0.00020326942 8.0652239e-07 1.2000305e-09 0.015192083 0.004638802 0.0007173459 5.839032e-05 -0.00068310804 0.70706326 0.086992827 0.0040137071 8.2317198e-05 6.3678136e-07 0.18508426 0.010157839 0.0040386561 0.0015647182 0.00087295787 7.4000367 0.99955753 0.00036929839 6.4930331e-05 7.2048446e-06 1.0400197e-06 
1.924 -92.819318 0.00041431553 0.99739006 0.99798298 10.221502 132.13301 0.00015634265 0.91917862 0.00019578595 0.13728819 0.98443999 0.95641944 0.022768564 0.00020326107 8.0647398e-07 1.199935e-09 0.015191937 0.0046387453 0.00071741129 5.8403378e-05 -0.00068310775 0.70750535 0.087044195 0.0040159374 8.2360036e-05 6.3707934e-07 0.18462966 0.010132533 0.0040284823 0.0015611225 0.00087090036 7.3998538 0.99955753 0.00036928868 6.4935503e-05 7.2046587e-06 1.0399968e-06 
1.925 -92.819998 0.00041427055 0.99738976 0.99798296 10.221511 132.13302 0.00015625571 0.91922267 0.00019552517 0.13719094 0.98442338 0.95641986 0.022768261 0.00020325556 8.0644165e-07 1.1998707e-09 0.015191824 0.0046387102 0.00071744047 5.8409364e-05 -0.00068310766 0.70794785 0.087093831 0.0040180057 8.2397863e-05 6.3732499e-07 0.18417709 0.01010709 0.004018184 0.0015574382 0.00086866016 7.3996711 0.99955754 0.00036927761 6.4938532e-05 7.2045288e-06 1.0399813e-06 
1.926 -92.821303 0.00041417353 0.99739029 0.99798302 10.22152 132.13302 0.00015614494 0.91926603 0.00019526758 0.13709466 0.98440679 0.95642291 0.022765396 0.0002032038 8.0613361e-07 1.1992593e-09 0.015192284 0.0046382565 0.00071731631 5.8398559e-05 -0.00068310807 0.70839539 0.087137641 0.0040195078 8.2417982e-05 6.3738553e-07 0.18372797 0.010081203 0.0040073575 0.0015531131 0.00086594598 7.3994885 0.99955759 0.0003692344 6.4935027e-05 7.2044271e-06 1.0398774e-06 
1.927 -92.820372 0.00041424113 0.99739039 0.99798307 10.221529 132.13303 0.00015603416 0.91930899 0.0001950135 0.13699892 0.98439022 0.95642154 0.022766873 0.00020323042 8.0629113e-07 1.1995717e-09 0.015192022 0.0046384028 0.00071730429 5.8393913e-05 -0.00068310809 0.70882323 0.087198056 0.0040226536 8.2489801e-05 6.3798283e-07 0.18327593 0.010057248 0.0039981912 0.001549352 0.00086339267 7.399306 0.99955756 0.00036926099 6.4933803e-05 7.2042187e-06 1.0398719e-06 
1.928 -92.819251 0.00041431929 0.99739005 0.99798307 10.221538 132.13303 0.00015595685 0.91935097 0.00019476308 0.13690429 0.98437368 0.95641953 0.022768956 0.00020326802 8.0651465e-07 1.2000152e-09 0.015191567 0.0046386692 0.00071737209 5.8399503e-05 -0.00068310783 0.70924852 0.087259447 0.0040259042 8.2564997e-05 6.3861677e-07 0.18282446 0.010033495 0.0039891616 0.001545874 0.00086111627 7.3991238 0.99955753 0.00036929433 6.4935962e-05 7.2040319e-06 1.0399022e-06 
1.929 -92.822686 0.00041408369 0.99739046 0.99798311 10.221547 132.13304 0.00015586865 0.91939164 0.00019451592 0.13681135 0.98435716 0.95642472 0.022763971 0.00020317798 8.0597967e-07 1.1989532e-09 0.015192209 0.0046380108 0.00071728235 5.8394489e-05 -0.00068310829 0.70970726 0.087289079 0.0040260347 8.2542282e-05 6.3823536e-07 0.18238227 0.010006109 0.0039771204 0.0015415677 0.0008585688 7.3989417 0.99955762 0.00036920496 6.493403e-05 7.203977e-06 1.0397885e-06 
1.93 -92.824152 0.00041397195 0.99739155 0.99798327 10.221556 132.13304 0.00015576712 0.9194316 0.0001942717 0.13671941 0.98434068 0.9564284 0.022760507 0.00020311538 8.0560625e-07 1.1982116e-09 0.01519286 0.0046374416 0.00071707086 5.837122e-05 -0.00068310904 0.7101515 0.087330428 0.0040273288 8.2556197e-05 6.3823193e-07 0.18193957 0.0099804183 0.003966254 0.0015369685 0.00085551934 7.3987598 0.99955768 0.00036915258 6.4925613e-05 7.2037996e-06 1.0396426e-06 
1.931 -92.824157 0.00041397493 0.99739211 0.99798343 10.221565 132.13305 0.00015566858 0.91947089 0.00019403071 0.13662827 0.98432421 0.95642845 0.022760618 0.00020311733 8.0561645e-07 1.1982312e-09 0.015192843 0.0046373877 0.00071699025 5.8357324e-05 -0.00068310938 0.71058109 0.087383821 0.0040298169 8.2607686e-05 6.3861914e-07 0.18149491 0.0099560417 0.0039565896 0.0015329403 0.00085272303 7.398578 0.99955768 0.00036915579 6.4920535e-05 7.2034742e-06 1.0395826e-06 
1.932 -92.824546 0.00041394908 0.99739241 0.99798358 10.221573 132.13305 0.00015556154 0.91950968 0.00019379294 0.13653776 0.98430776 0.95642923 0.022760018 0.00020310646 8.0555121e-07 1.1981013e-09 0.01519284 0.0046372715 0.0007169521 5.8350884e-05 -0.00068310958 0.71101291 0.087433933 0.0040319897 8.2649352e-05 6.3890589e-07 0.18105187 0.0099313786 0.0039466611 0.0015290138 0.00085013068 7.3983965 0.99955769 0.00036914482 6.4917804e-05 7.2031386e-06 1.0395201e-06 
1.933 -92.822388 0.00041409697 0.99739234 0.9979837 10.221582 132.13306 0.00015543924 0.91954825 0.00019355853 0.13644749 0.98429134 0.95642669 0.022762668 0.00020315425 8.0583491e-07 1.1986645e-09 0.015192384 0.0046375479 0.00071697329 5.835054e-05 -0.00068310939 0.7114242 0.087501282 0.0040358689 8.2744677e-05 6.3974969e-07 0.18060601 0.0099088618 0.0039384123 0.0015254561 0.00084770661 7.3982151 0.99955764 0.00036919721 6.4917281e-05 7.202767e-06 1.0395132e-06 
1.934 -92.822524 0.00041409274 0.99739188 0.99798375 10.221591 132.13306 0.00015531329 0.91958677 0.00019332751 0.13635713 0.98427492 0.95642604 0.022763427 0.00020316794 8.0591679e-07 1.1988269e-09 0.015192032 0.0046376743 0.00071705978 5.8360475e-05 -0.00068310914 0.71185078 0.087553536 0.0040382691 8.2793643e-05 6.401149e-07 0.18016421 0.0098845363 0.0039287752 0.0015220424 0.00084559168 7.398034 0.99955763 0.00036920271 6.4920804e-05 7.2024916e-06 1.0395165e-06 
1.935 -92.824474 0.00041395316 0.9973922 0.99798385 10.2216 132.13307 0.00015516784 0.91962578 0.00019309943 0.13626621 0.98425851 0.95642946 0.022760198 0.00020310962 8.055703e-07 1.1981392e-09 0.015192442 0.0046372154 0.00071698186 5.8356006e-05 -0.00068310945 0.71229148 0.08759167 0.0040392867 8.2799272e-05 6.4003e-07 0.17972761 0.0098587951 0.0039178436 0.0015179496 0.00084310394 7.3978531 0.99955769 0.00036914707 6.4919117e-05 7.202311e-06 1.0394119e-06 
1.936 -92.824933 0.00041392085 0.9973926 0.99798397 10.221608 132.13307 0.00015502807 0.91966535 0.00019287427 0.1361745 0.98424211 0.95643052 0.0227593 0.00020309337 8.0547296e-07 1.1979457e-09 0.015192563 0.0046370379 0.00071690282 5.8346458e-05 -0.00068310973 0.71271913 0.087640422 0.0040413577 8.2838051e-05 6.4028831e-07 0.17929001 0.0098343615 0.0039079588 0.0015139747 0.00084048617 7.3976724 0.99955771 0.00036913285 6.4915894e-05 7.2020558e-06 1.0393391e-06 
1.937 -92.825341 0.00041389368 0.99739294 0.9979841 10.221617 132.13308 0.00015490077 0.91970517 0.00019265214 0.13608249 0.98422572 0.95643125 0.022758737 0.00020308315 8.0541154e-07 1.1978234e-09 0.015192604 0.0046369118 0.00071684514 5.8338458e-05 -0.00068310997 0.7131446 0.087689749 0.0040434943 8.2878971e-05 6.4056938e-07 0.17885359 0.0098100748 0.0038981735 0.0015100759 0.00083790895 7.397492 0.99955772 0.00036912363 6.4913022e-05 7.2017658e-06 1.0392747e-06 
1.938 -92.825158 0.00041390363 0.99739316 0.99798423 10.221626 132.13308 0.00015477483 0.91974515 0.00019243299 0.13599035 0.98420935 0.9564315 0.022758641 0.00020308138 8.0540052e-07 1.1978014e-09 0.015192554 0.0046368499 0.00071681118 5.8333295e-05 -0.00068311009 0.71356493 0.08774247 0.004045973 8.2930709e-05 6.4096325e-07 0.17841753 0.0097862739 0.0038887549 0.0015062753 0.00083540952 7.3973118 0.99955772 0.00036912424 6.4911008e-05 7.2014583e-06 1.0392212e-06 
1.939 -92.822467 0.00041409778 0.99739243 0.99798426 10.221634 132.13309 0.00015467507 0.91978488 0.00019221719 0.13589841 0.98419298 0.9564267 0.022763478 0.00020316868 8.0591951e-07 1.1988313e-09 0.015191633 0.0046374871 0.00071695819 5.8345802e-05 -0.0006831095 0.71396317 0.087813999 0.0040503117 8.3040927e-05 6.4196531e-07 0.1779776 0.0097646111 0.0038811292 0.0015032946 0.00083338857 7.3971318 0.99955764 0.00036920442 6.4915638e-05 7.2011311e-06 1.0392997e-06 
1.94 -92.824404 0.00041395899 0.99739231 0.99798429 10.221643 132.13309 0.00015458622 0.91982367 0.00019200429 0.13580759 0.98417664 0.95642968 0.022760644 0.00020311752 8.0561634e-07 1.1982299e-09 0.01519188 0.0046371292 0.00071696118 5.8351494e-05 -0.00068310955 0.71439752 0.087851505 0.0040513074 8.3046254e-05 6.4188056e-07 0.17754682 0.0097392338 0.0038703732 0.0014995208 0.00083121018 7.396952 0.99955769 0.0003691519 6.4917561e-05 7.2010116e-06 1.0392352e-06 
1.941 -92.822573 0.0004140872 0.99739216 0.99798432 10.221651 132.1331 0.00015453446 0.91986109 0.00019179431 0.13571841 0.98416033 0.95642746 0.022762933 0.00020315881 8.058616e-07 1.1987169e-09 0.015191519 0.0046373684 0.00071697467 5.8352379e-05 -0.00068310935 0.71480104 0.087915671 0.0040549371 8.3134362e-05 6.4265319e-07 0.17711167 0.0097169889 0.0038621346 0.0014960524 0.00082890682 7.3967723 0.99955764 0.00036919723 6.4918194e-05 7.2008305e-06 1.0392439e-06 
1.942 -92.822212 0.00041411281 0.99739171 0.99798429 10.22166 132.1331 0.00015450673 0.91989622 0.00019158739 0.13563211 0.98414406 0.95642637 0.022764081 0.00020317954 8.0598521e-07 1.1989621e-09 0.01519117 0.0046375439 0.00071705611 5.8361434e-05 -0.00068310908 0.71521453 0.087969596 0.0040575656 8.3191112e-05 6.4310234e-07 0.1766795 0.0096936034 0.0038529878 0.0014927343 0.00082683581 7.3965926 0.99955763 0.00036921145 6.4921849e-05 7.2007151e-06 1.0392737e-06 
1.943 -92.821912 0.00041413297 0.99739139 0.99798425 10.221669 132.13311 0.00015449117 0.91992882 0.00019138334 0.135549 0.98412784 0.95642594 0.022764575 0.00020318844 8.0603867e-07 1.1990685e-09 0.015190986 0.0046376081 0.00071710032 5.8368131e-05 -0.00068310889 0.71562762 0.088022643 0.0040601154 8.3245464e-05 6.4352678e-07 0.17624889 0.0096702315 0.0038437987 0.0014892859 0.00082470415 7.396413 0.99955762 0.00036921897 6.492453e-05 7.2006699e-06 1.0392856e-06 
1.944 -92.821211 0.00041417908 0.99739118 0.9979842 10.221677 132.13311 0.00015445898 0.91995908 0.00019118212 0.13546897 0.98411165 0.95642541 0.022765159 0.00020319899 8.0610177e-07 1.1991941e-09 0.015190836 0.004637667 0.00071712584 5.8372316e-05 -0.00068310872 0.71603673 0.088078054 0.0040629059 8.3307448e-05 6.4403044e-07 0.17581914 0.0096472418 0.0038348653 0.0014857888 0.00082251298 7.3962334 0.9995576 0.00036923228 6.4926315e-05 7.2006599e-06 1.039297e-06 
1.945 -92.822768 0.00041407357 0.99739128 0.99798418 10.221686 132.13312 0.00015438637 0.91998792 0.00019098362 0.13539082 0.98409551 0.95642752 0.022763144 0.0002031626 8.0588559e-07 1.198765e-09 0.015191077 0.0046374006 0.00071709397 5.83713e-05 -0.00068310889 0.716461 0.088118368 0.0040642177 8.3323074e-05 6.440536e-07 0.17539425 0.0096225848 0.0038245879 0.0014820075 0.00082019469 7.3960539 0.99955764 0.00036919533 6.4926215e-05 7.2007006e-06 1.0392611e-06 
1.946 -92.82473 0.0004139362 0.997392 0.99798423 10.221694 132.13312 0.00015430462 0.92001597 0.00019078747 0.13531345 0.98407939 0.95643095 0.02275985 0.0002031031 8.0553123e-07 1.1980614e-09 0.015191642 0.0046369115 0.0007169503 5.8356712e-05 -0.00068310945 0.71688797 0.088154991 0.0040651738 8.3327611e-05 6.439608e-07 0.17497204 0.0095976673 0.0038140195 0.0014778315 0.00081751728 7.3958746 0.9995577 0.0003691406 6.4921083e-05 7.2007002e-06 1.039165e-06 
